Time [s],Channel 0
2021-01-05T15:40:15.540297600+00:00,1
2021-01-05T15:40:15.540306720+00:00,0
2021-01-05T15:40:15.540315840+00:00,1
2021-01-05T15:40:15.540324800+00:00,0
2021-01-05T15:40:15.540333920+00:00,1
2021-01-05T15:40:15.540343040+00:00,0
2021-01-05T15:40:15.540352000+00:00,1
2021-01-05T15:40:15.540361120+00:00,0
2021-01-05T15:40:15.540370240+00:00,1
2021-01-05T15:40:15.540379200+00:00,0
2021-01-05T15:40:15.540388320+00:00,1
2021-01-05T15:40:15.540397440+00:00,0
2021-01-05T15:40:15.540424640+00:00,1
2021-01-05T15:40:15.540433600+00:00,0
2021-01-05T15:40:15.540442720+00:00,1
2021-01-05T15:40:15.540451840+00:00,0
2021-01-05T15:40:15.540460800+00:00,1
2021-01-05T15:40:15.540469920+00:00,0
2021-01-05T15:40:15.540479040+00:00,1
2021-01-05T15:40:15.540488000+00:00,0
2021-01-05T15:40:15.540533440+00:00,1
2021-01-05T15:40:15.540551520+00:00,0
2021-01-05T15:40:15.540569760+00:00,1
2021-01-05T15:40:15.540578720+00:00,0
2021-01-05T15:40:15.540624160+00:00,1
2021-01-05T15:40:15.540642240+00:00,0
2021-01-05T15:40:15.540660320+00:00,1
2021-01-05T15:40:15.540669440+00:00,0
2021-01-05T15:40:15.540687520+00:00,1
2021-01-05T15:40:15.540705600+00:00,0
2021-01-05T15:40:15.540714720+00:00,1
2021-01-05T15:40:15.540732800+00:00,0
2021-01-05T15:40:15.540751040+00:00,1
2021-01-05T15:40:15.540760160+00:00,0
2021-01-05T15:40:15.540805440+00:00,1
2021-01-05T15:40:15.540823520+00:00,0
2021-01-05T15:40:15.540841760+00:00,1
2021-01-05T15:40:15.540850720+00:00,0
2021-01-05T15:40:15.540868960+00:00,1
2021-01-05T15:40:15.540877920+00:00,0
2021-01-05T15:40:15.540914240+00:00,1
2021-01-05T15:40:15.540923360+00:00,0
2021-01-05T15:40:15.540932320+00:00,1
2021-01-05T15:40:15.540941440+00:00,0
2021-01-05T15:40:15.540950560+00:00,1
2021-01-05T15:40:15.540977760+00:00,0
2021-01-05T15:40:15.541004960+00:00,1
2021-01-05T15:40:15.541013920+00:00,0
2021-01-05T15:40:15.541023040+00:00,1
2021-01-05T15:40:15.541032160+00:00,0
2021-01-05T15:40:15.541077440+00:00,1
2021-01-05T15:40:15.541095520+00:00,0
2021-01-05T15:40:15.541113760+00:00,1
2021-01-05T15:40:15.541122720+00:00,0
2021-01-05T15:40:15.541168160+00:00,1
2021-01-05T15:40:15.541186240+00:00,0
2021-01-05T15:40:15.541204480+00:00,1
2021-01-05T15:40:15.541213440+00:00,0
2021-01-05T15:40:15.541231680+00:00,1
2021-01-05T15:40:15.541249760+00:00,0
2021-01-05T15:40:15.541258880+00:00,1
2021-01-05T15:40:15.541276960+00:00,0
2021-01-05T15:40:15.541295040+00:00,1
2021-01-05T15:40:15.541304160+00:00,0
2021-01-05T15:40:15.541322240+00:00,1
2021-01-05T15:40:15.541340480+00:00,0
2021-01-05T15:40:15.541367680+00:00,1
2021-01-05T15:40:15.541376640+00:00,0
2021-01-05T15:40:15.541385760+00:00,1
2021-01-05T15:40:15.541394880+00:00,0
2021-01-05T15:40:15.541404000+00:00,1
2021-01-05T15:40:15.541412960+00:00,0
2021-01-05T15:40:15.541422080+00:00,1
2021-01-05T15:40:15.541431200+00:00,0
2021-01-05T15:40:15.541440160+00:00,1
2021-01-05T15:40:15.541449280+00:00,0
2021-01-05T15:40:15.541458400+00:00,1
2021-01-05T15:40:15.541467360+00:00,0
2021-01-05T15:40:15.541476480+00:00,1
2021-01-05T15:40:15.541485600+00:00,0
2021-01-05T15:40:15.541512800+00:00,1
2021-01-05T15:40:15.541521760+00:00,0
2021-01-05T15:40:15.541530880+00:00,1
2021-01-05T15:40:15.541540000+00:00,0
2021-01-05T15:40:15.541548960+00:00,1
2021-01-05T15:40:15.541558080+00:00,0
2021-01-05T15:40:15.541567200+00:00,1
2021-01-05T15:40:15.541576160+00:00,0
2021-01-05T15:40:15.541621600+00:00,1
2021-01-05T15:40:15.541639680+00:00,0
2021-01-05T15:40:15.541657920+00:00,1
2021-01-05T15:40:15.541666880+00:00,0
2021-01-05T15:40:15.541712320+00:00,1
2021-01-05T15:40:15.541730400+00:00,0
2021-01-05T15:40:15.541748480+00:00,1
2021-01-05T15:40:15.541757600+00:00,0
2021-01-05T15:40:15.541766720+00:00,1
2021-01-05T15:40:15.541775680+00:00,0
2021-01-05T15:40:15.541784800+00:00,1
2021-01-05T15:40:15.541793920+00:00,0
2021-01-05T15:40:15.541802880+00:00,1
2021-01-05T15:40:15.541821120+00:00,0
2021-01-05T15:40:15.541839200+00:00,1
2021-01-05T15:40:15.541848320+00:00,0
2021-01-05T15:40:15.541866400+00:00,1
2021-01-05T15:40:15.541884480+00:00,0
2021-01-05T15:40:15.541911680+00:00,1
2021-01-05T15:40:15.541920800+00:00,0
2021-01-05T15:40:15.541929760+00:00,1
2021-01-05T15:40:15.541938880+00:00,0
2021-01-05T15:40:15.541956960+00:00,1
2021-01-05T15:40:15.541966080+00:00,0
2021-01-05T15:40:15.542002400+00:00,1
2021-01-05T15:40:15.542011360+00:00,0
2021-01-05T15:40:15.542020480+00:00,1
2021-01-05T15:40:15.542029600+00:00,0
2021-01-05T15:40:15.542038560+00:00,1
2021-01-05T15:40:15.542065760+00:00,0
2021-01-05T15:40:15.542092960+00:00,1
2021-01-05T15:40:15.542102080+00:00,0
2021-01-05T15:40:15.542111200+00:00,1
2021-01-05T15:40:15.542120160+00:00,0
2021-01-05T15:40:15.542165600+00:00,1
2021-01-05T15:40:15.542183680+00:00,0
2021-01-05T15:40:15.542201760+00:00,1
2021-01-05T15:40:15.542210880+00:00,0
2021-01-05T15:40:15.542256160+00:00,1
2021-01-05T15:40:15.542274400+00:00,0
2021-01-05T15:40:15.542292480+00:00,1
2021-01-05T15:40:15.542301600+00:00,0
2021-01-05T15:40:15.542319680+00:00,1
2021-01-05T15:40:15.542337920+00:00,0
2021-01-05T15:40:15.542346880+00:00,1
2021-01-05T15:40:15.542365120+00:00,0
2021-01-05T15:40:15.542383200+00:00,1
2021-01-05T15:40:15.542392320+00:00,0
2021-01-05T15:40:15.542410400+00:00,1
2021-01-05T15:40:15.542428480+00:00,0
2021-01-05T15:40:15.542455840+00:00,1
2021-01-05T15:40:15.542464800+00:00,0
2021-01-05T15:40:15.542473920+00:00,1
2021-01-05T15:40:15.542483040+00:00,0
2021-01-05T15:40:15.542492000+00:00,1
2021-01-05T15:40:15.542501120+00:00,0
2021-01-05T15:40:15.542510240+00:00,1
2021-01-05T15:40:15.542519200+00:00,0
2021-01-05T15:40:15.542528320+00:00,1
2021-01-05T15:40:15.542537440+00:00,0
2021-01-05T15:40:15.542546400+00:00,1
2021-01-05T15:40:15.542555520+00:00,0
2021-01-05T15:40:15.542564640+00:00,1
2021-01-05T15:40:15.542573600+00:00,0
2021-01-05T15:40:15.542600960+00:00,1
2021-01-05T15:40:15.542609920+00:00,0
2021-01-05T15:40:15.542619040+00:00,1
2021-01-05T15:40:15.542628160+00:00,0
2021-01-05T15:40:15.542637120+00:00,1
2021-01-05T15:40:15.542646240+00:00,0
2021-01-05T15:40:15.542655200+00:00,1
2021-01-05T15:40:15.542664320+00:00,0
2021-01-05T15:40:15.542709600+00:00,1
2021-01-05T15:40:15.542727840+00:00,0
2021-01-05T15:40:15.542745920+00:00,1
2021-01-05T15:40:15.542755040+00:00,0
2021-01-05T15:40:15.542800320+00:00,1
2021-01-05T15:40:15.542818400+00:00,0
2021-01-05T15:40:15.542836640+00:00,1
2021-01-05T15:40:15.542845760+00:00,0
2021-01-05T15:40:15.542863840+00:00,1
2021-01-05T15:40:15.542881920+00:00,0
2021-01-05T15:40:15.542891040+00:00,1
2021-01-05T15:40:15.542909280+00:00,0
2021-01-05T15:40:15.542927360+00:00,1
2021-01-05T15:40:15.542936320+00:00,0
2021-01-05T15:40:15.542954560+00:00,1
2021-01-05T15:40:15.542963520+00:00,0
2021-01-05T15:40:15.542981600+00:00,1
2021-01-05T15:40:15.542999840+00:00,0
2021-01-05T15:40:15.543017920+00:00,1
2021-01-05T15:40:15.543027040+00:00,0
2021-01-05T15:40:15.543045120+00:00,1
2021-01-05T15:40:15.543054240+00:00,0
2021-01-05T15:40:15.543090560+00:00,1
2021-01-05T15:40:15.543099680+00:00,0
2021-01-05T15:40:15.543108640+00:00,1
2021-01-05T15:40:15.543117760+00:00,0
2021-01-05T15:40:15.543126880+00:00,1
2021-01-05T15:40:15.543154080+00:00,0
2021-01-05T15:40:15.543181280+00:00,1
2021-01-05T15:40:15.543190240+00:00,0
2021-01-05T15:40:15.543199360+00:00,1
2021-01-05T15:40:15.543208480+00:00,0
2021-01-05T15:40:15.543253760+00:00,1
2021-01-05T15:40:15.543272000+00:00,0
2021-01-05T15:40:15.543290080+00:00,1
2021-01-05T15:40:15.543299200+00:00,0
2021-01-05T15:40:15.543344480+00:00,1
2021-01-05T15:40:15.543362560+00:00,0
2021-01-05T15:40:15.543380800+00:00,1
2021-01-05T15:40:15.543389760+00:00,0
2021-01-05T15:40:15.543408000+00:00,1
2021-01-05T15:40:15.543426080+00:00,0
2021-01-05T15:40:15.543435040+00:00,1
2021-01-05T15:40:15.543453280+00:00,0
2021-01-05T15:40:15.543471360+00:00,1
2021-01-05T15:40:15.543480480+00:00,0
2021-01-05T15:40:15.543498560+00:00,1
2021-01-05T15:40:15.543516800+00:00,0
2021-01-05T15:40:15.543544000+00:00,1
2021-01-05T15:40:15.543552960+00:00,0
2021-01-05T15:40:15.543562080+00:00,1
2021-01-05T15:40:15.543571200+00:00,0
2021-01-05T15:40:15.543580160+00:00,1
2021-01-05T15:40:15.543589280+00:00,0
2021-01-05T15:40:15.543598400+00:00,1
2021-01-05T15:40:15.543607360+00:00,0
2021-01-05T15:40:15.543616480+00:00,1
2021-01-05T15:40:15.543625600+00:00,0
2021-01-05T15:40:15.543634720+00:00,1
2021-01-05T15:40:15.543643680+00:00,0
2021-01-05T15:40:15.543652800+00:00,1
2021-01-05T15:40:15.543661920+00:00,0
2021-01-05T15:40:15.543688960+00:00,1
2021-01-05T15:40:15.543698080+00:00,0
2021-01-05T15:40:15.543707200+00:00,1
2021-01-05T15:40:15.543716160+00:00,0
2021-01-05T15:40:15.543725280+00:00,1
2021-01-05T15:40:15.543734240+00:00,0
2021-01-05T15:40:15.543743360+00:00,1
2021-01-05T15:40:15.543752480+00:00,0
2021-01-05T15:40:15.543797760+00:00,1
2021-01-05T15:40:15.543816000+00:00,0
2021-01-05T15:40:15.543834080+00:00,1
2021-01-05T15:40:15.543843200+00:00,0
2021-01-05T15:40:15.543888480+00:00,1
2021-01-05T15:40:15.543906560+00:00,0
2021-01-05T15:40:15.543924800+00:00,1
2021-01-05T15:40:15.543933760+00:00,0
2021-01-05T15:40:15.543952000+00:00,1
2021-01-05T15:40:15.543970080+00:00,0
2021-01-05T15:40:15.543979200+00:00,1
2021-01-05T15:40:15.543997280+00:00,0
2021-01-05T15:40:15.544015520+00:00,1
2021-01-05T15:40:15.544024480+00:00,0
2021-01-05T15:40:15.544069920+00:00,1
2021-01-05T15:40:15.544088000+00:00,0
2021-01-05T15:40:15.544106080+00:00,1
2021-01-05T15:40:15.544115200+00:00,0
2021-01-05T15:40:15.544133280+00:00,1
2021-01-05T15:40:15.544142400+00:00,0
2021-01-05T15:40:15.544178560+00:00,1
2021-01-05T15:40:15.544187680+00:00,0
2021-01-05T15:40:15.544196800+00:00,1
2021-01-05T15:40:15.544205760+00:00,0
2021-01-05T15:40:15.544214880+00:00,1
2021-01-05T15:40:15.544242080+00:00,0
2021-01-05T15:40:15.544269280+00:00,1
2021-01-05T15:40:15.544278400+00:00,0
2021-01-05T15:40:15.544287520+00:00,1
2021-01-05T15:40:15.544296480+00:00,0
2021-01-05T15:40:15.544341760+00:00,1
2021-01-05T15:40:15.544360000+00:00,0
2021-01-05T15:40:15.544378080+00:00,1
2021-01-05T15:40:15.544387200+00:00,0
2021-01-05T15:40:15.544432480+00:00,1
2021-01-05T15:40:15.544450560+00:00,0
2021-01-05T15:40:15.544468800+00:00,1
2021-01-05T15:40:15.544477760+00:00,0
2021-01-05T15:40:15.544496000+00:00,1
2021-01-05T15:40:15.544514080+00:00,0
2021-01-05T15:40:15.544523200+00:00,1
2021-01-05T15:40:15.544541280+00:00,0
2021-01-05T15:40:15.544559520+00:00,1
2021-01-05T15:40:15.544568480+00:00,0
2021-01-05T15:40:15.544586720+00:00,1
2021-01-05T15:40:15.544604800+00:00,0
2021-01-05T15:40:15.544632000+00:00,1
2021-01-05T15:40:15.544641120+00:00,0
2021-01-05T15:40:15.544650240+00:00,1
2021-01-05T15:40:15.544659360+00:00,0
2021-01-05T15:40:15.544668320+00:00,1
2021-01-05T15:40:15.544677440+00:00,0
2021-01-05T15:40:15.544686560+00:00,1
2021-01-05T15:40:15.544695520+00:00,0
2021-01-05T15:40:15.544704640+00:00,1
2021-01-05T15:40:15.544713600+00:00,0
2021-01-05T15:40:15.544722720+00:00,1
2021-01-05T15:40:15.544731840+00:00,0
2021-01-05T15:40:15.544740960+00:00,1
2021-01-05T15:40:15.544749920+00:00,0
2021-01-05T15:40:15.544777120+00:00,1
2021-01-05T15:40:15.544786240+00:00,0
2021-01-05T15:40:15.544795360+00:00,1
2021-01-05T15:40:15.544804320+00:00,0
2021-01-05T15:40:15.544813440+00:00,1
2021-01-05T15:40:15.544822560+00:00,0
2021-01-05T15:40:15.544831680+00:00,1
2021-01-05T15:40:15.544840640+00:00,0
2021-01-05T15:40:15.544885920+00:00,1
2021-01-05T15:40:15.544904000+00:00,0
2021-01-05T15:40:15.544922240+00:00,1
2021-01-05T15:40:15.544931200+00:00,0
2021-01-05T15:40:15.544976640+00:00,1
2021-01-05T15:40:15.544994720+00:00,0
2021-01-05T15:40:15.545012960+00:00,1
2021-01-05T15:40:15.545021920+00:00,0
2021-01-05T15:40:15.545031040+00:00,1
2021-01-05T15:40:15.545040160+00:00,0
2021-01-05T15:40:15.545049120+00:00,1
2021-01-05T15:40:15.545058240+00:00,0
2021-01-05T15:40:15.545067360+00:00,1
2021-01-05T15:40:15.545085440+00:00,0
2021-01-05T15:40:15.545103520+00:00,1
2021-01-05T15:40:15.545112640+00:00,0
2021-01-05T15:40:15.545130720+00:00,1
2021-01-05T15:40:15.545148800+00:00,0
2021-01-05T15:40:15.545176000+00:00,1
2021-01-05T15:40:15.545185120+00:00,0
2021-01-05T15:40:15.545194240+00:00,1
2021-01-05T15:40:15.545203200+00:00,0
2021-01-05T15:40:15.545221440+00:00,1
2021-01-05T15:40:15.545230560+00:00,0
2021-01-05T15:40:15.545266720+00:00,1
2021-01-05T15:40:15.545275840+00:00,0
2021-01-05T15:40:15.545284960+00:00,1
2021-01-05T15:40:15.545293920+00:00,0
2021-01-05T15:40:15.545303040+00:00,1
2021-01-05T15:40:15.545330240+00:00,0
2021-01-05T15:40:15.545357440+00:00,1
2021-01-05T15:40:15.545366560+00:00,0
2021-01-05T15:40:15.545375520+00:00,1
2021-01-05T15:40:15.545384640+00:00,0
2021-01-05T15:40:15.545429920+00:00,1
2021-01-05T15:40:15.545448000+00:00,0
2021-01-05T15:40:15.545466240+00:00,1
2021-01-05T15:40:15.545475200+00:00,0
2021-01-05T15:40:15.545520640+00:00,1
2021-01-05T15:40:15.545538720+00:00,0
2021-01-05T15:40:15.545556800+00:00,1
2021-01-05T15:40:15.545565920+00:00,0
2021-01-05T15:40:15.545584000+00:00,1
2021-01-05T15:40:15.545602240+00:00,0
2021-01-05T15:40:15.545611200+00:00,1
2021-01-05T15:40:15.545629440+00:00,0
2021-01-05T15:40:15.545647520+00:00,1
2021-01-05T15:40:15.545656640+00:00,0
2021-01-05T15:40:15.545674720+00:00,1
2021-01-05T15:40:15.545692800+00:00,0
2021-01-05T15:40:15.545720000+00:00,1
2021-01-05T15:40:15.545729120+00:00,0
2021-01-05T15:40:15.545738080+00:00,1
2021-01-05T15:40:15.545747200+00:00,0
2021-01-05T15:40:15.545756320+00:00,1
2021-01-05T15:40:15.545765280+00:00,0
2021-01-05T15:40:15.545774400+00:00,1
2021-01-05T15:40:15.545783520+00:00,0
2021-01-05T15:40:15.545792480+00:00,1
2021-01-05T15:40:15.545801600+00:00,0
2021-01-05T15:40:15.545810720+00:00,1
2021-01-05T15:40:15.545819840+00:00,0
2021-01-05T15:40:15.545828800+00:00,1
2021-01-05T15:40:15.545837920+00:00,0
2021-01-05T15:40:15.545865120+00:00,1
2021-01-05T15:40:15.545874240+00:00,0
2021-01-05T15:40:15.545883200+00:00,1
2021-01-05T15:40:15.545892320+00:00,0
2021-01-05T15:40:15.545901440+00:00,1
2021-01-05T15:40:15.545910400+00:00,0
2021-01-05T15:40:15.545919520+00:00,1
2021-01-05T15:40:15.545928640+00:00,0
2021-01-05T15:40:15.545973920+00:00,1
2021-01-05T15:40:15.545992160+00:00,0
2021-01-05T15:40:15.546010240+00:00,1
2021-01-05T15:40:15.546019360+00:00,0
2021-01-05T15:40:15.546064640+00:00,1
2021-01-05T15:40:15.546082720+00:00,0
2021-01-05T15:40:15.546100960+00:00,1
2021-01-05T15:40:15.546109920+00:00,0
2021-01-05T15:40:15.546128160+00:00,1
2021-01-05T15:40:15.546146240+00:00,0
2021-01-05T15:40:15.546155360+00:00,1
2021-01-05T15:40:15.546173440+00:00,0
2021-01-05T15:40:15.546191520+00:00,1
2021-01-05T15:40:15.546200640+00:00,0
2021-01-05T15:40:15.546218720+00:00,1
2021-01-05T15:40:15.546227680+00:00,0
2021-01-05T15:40:15.546245920+00:00,1
2021-01-05T15:40:15.546264000+00:00,0
2021-01-05T15:40:15.546282080+00:00,1
2021-01-05T15:40:15.546291200+00:00,0
2021-01-05T15:40:15.546309440+00:00,1
2021-01-05T15:40:15.546318400+00:00,0
2021-01-05T15:40:15.546354720+00:00,1
2021-01-05T15:40:15.546363840+00:00,0
2021-01-05T15:40:15.546372800+00:00,1
2021-01-05T15:40:15.546381920+00:00,0
2021-01-05T15:40:15.546391040+00:00,1
2021-01-05T15:40:15.546418240+00:00,0
2021-01-05T15:40:15.546445440+00:00,1
2021-01-05T15:40:15.546454400+00:00,0
2021-01-05T15:40:15.546463520+00:00,1
2021-01-05T15:40:15.546472640+00:00,0
2021-01-05T15:40:15.546517920+00:00,1
2021-01-05T15:40:15.546536000+00:00,0
2021-01-05T15:40:15.546554240+00:00,1
2021-01-05T15:40:15.546563200+00:00,0
2021-01-05T15:40:15.546608640+00:00,1
2021-01-05T15:40:15.546626720+00:00,0
2021-01-05T15:40:15.546644960+00:00,1
2021-01-05T15:40:15.546653920+00:00,0
2021-01-05T15:40:15.546672160+00:00,1
2021-01-05T15:40:15.546690240+00:00,0
2021-01-05T15:40:15.546699360+00:00,1
2021-01-05T15:40:15.546717440+00:00,0
2021-01-05T15:40:15.546735680+00:00,1
2021-01-05T15:40:15.546744640+00:00,0
2021-01-05T15:40:15.546762880+00:00,1
2021-01-05T15:40:15.546780960+00:00,0
2021-01-05T15:40:15.546808160+00:00,1
2021-01-05T15:40:15.546817280+00:00,0
2021-01-05T15:40:15.546826240+00:00,1
2021-01-05T15:40:15.546835360+00:00,0
2021-01-05T15:40:15.546844480+00:00,1
2021-01-05T15:40:15.546853440+00:00,0
2021-01-05T15:40:15.546862560+00:00,1
2021-01-05T15:40:15.546871680+00:00,0
2021-01-05T15:40:15.546880640+00:00,1
2021-01-05T15:40:15.546889760+00:00,0
2021-01-05T15:40:15.546898880+00:00,1
2021-01-05T15:40:15.546907840+00:00,0
2021-01-05T15:40:15.546916960+00:00,1
2021-01-05T15:40:15.546926080+00:00,0
2021-01-05T15:40:15.546953280+00:00,1
2021-01-05T15:40:15.546962240+00:00,0
2021-01-05T15:40:15.546971360+00:00,1
2021-01-05T15:40:15.546980480+00:00,0
2021-01-05T15:40:15.546989440+00:00,1
2021-01-05T15:40:15.546998560+00:00,0
2021-01-05T15:40:15.547007680+00:00,1
2021-01-05T15:40:15.547016800+00:00,0
2021-01-05T15:40:15.547062080+00:00,1
2021-01-05T15:40:15.547080160+00:00,0
2021-01-05T15:40:15.547098400+00:00,1
2021-01-05T15:40:15.547107360+00:00,0
2021-01-05T15:40:15.547152800+00:00,1
2021-01-05T15:40:15.547170880+00:00,0
2021-01-05T15:40:15.547189120+00:00,1
2021-01-05T15:40:15.547198080+00:00,0
2021-01-05T15:40:15.547216320+00:00,1
2021-01-05T15:40:15.547234400+00:00,0
2021-01-05T15:40:15.547243520+00:00,1
2021-01-05T15:40:15.547261600+00:00,0
2021-01-05T15:40:15.547279840+00:00,1
2021-01-05T15:40:15.547288800+00:00,0
2021-01-05T15:40:15.547334240+00:00,1
2021-01-05T15:40:15.547352320+00:00,0
2021-01-05T15:40:15.547370560+00:00,1
2021-01-05T15:40:15.547379520+00:00,0
2021-01-05T15:40:15.547397760+00:00,1
2021-01-05T15:40:15.547406880+00:00,0
2021-01-05T15:40:15.547443040+00:00,1
2021-01-05T15:40:15.547452160+00:00,0
2021-01-05T15:40:15.547461280+00:00,1
2021-01-05T15:40:15.547470240+00:00,0
2021-01-05T15:40:15.547479360+00:00,1
2021-01-05T15:40:15.547506400+00:00,0
2021-01-05T15:40:15.547533760+00:00,1
2021-01-05T15:40:15.547542720+00:00,0
2021-01-05T15:40:15.547551840+00:00,1
2021-01-05T15:40:15.547560960+00:00,0
2021-01-05T15:40:15.547606240+00:00,1
2021-01-05T15:40:15.547624320+00:00,0
2021-01-05T15:40:15.547642400+00:00,1
2021-01-05T15:40:15.547651520+00:00,0
2021-01-05T15:40:15.547696800+00:00,1
2021-01-05T15:40:15.547715040+00:00,0
2021-01-05T15:40:15.547733120+00:00,1
2021-01-05T15:40:15.547742240+00:00,0
2021-01-05T15:40:15.547760320+00:00,1
2021-01-05T15:40:15.547778400+00:00,0
2021-01-05T15:40:15.547787520+00:00,1
2021-01-05T15:40:15.547805600+00:00,0
2021-01-05T15:40:15.547823840+00:00,1
2021-01-05T15:40:15.547832800+00:00,0
2021-01-05T15:40:15.547851040+00:00,1
2021-01-05T15:40:15.547869120+00:00,0
2021-01-05T15:40:15.547896320+00:00,1
2021-01-05T15:40:15.547905280+00:00,0
2021-01-05T15:40:15.547914400+00:00,1
2021-01-05T15:40:15.547923520+00:00,0
2021-01-05T15:40:15.547932480+00:00,1
2021-01-05T15:40:15.547941600+00:00,0
2021-01-05T15:40:15.547950720+00:00,1
2021-01-05T15:40:15.547959680+00:00,0
2021-01-05T15:40:15.547968800+00:00,1
2021-01-05T15:40:15.547977920+00:00,0
2021-01-05T15:40:15.547987040+00:00,1
2021-01-05T15:40:15.547996000+00:00,0
2021-01-05T15:40:15.548005120+00:00,1
2021-01-05T15:40:15.548014240+00:00,0
2021-01-05T15:40:15.548041440+00:00,1
2021-01-05T15:40:15.548050560+00:00,0
2021-01-05T15:40:15.548059520+00:00,1
2021-01-05T15:40:15.548068640+00:00,0
2021-01-05T15:40:15.548077760+00:00,1
2021-01-05T15:40:15.548086720+00:00,0
2021-01-05T15:40:15.548095840+00:00,1
2021-01-05T15:40:15.548104960+00:00,0
2021-01-05T15:40:15.548150240+00:00,1
2021-01-05T15:40:15.548168480+00:00,0
2021-01-05T15:40:15.548186560+00:00,1
2021-01-05T15:40:15.548195680+00:00,0
2021-01-05T15:40:15.548240960+00:00,1
2021-01-05T15:40:15.548259040+00:00,0
2021-01-05T15:40:15.548277280+00:00,1
2021-01-05T15:40:15.548286240+00:00,0
2021-01-05T15:40:15.548295360+00:00,1
2021-01-05T15:40:15.548304320+00:00,0
2021-01-05T15:40:15.548313440+00:00,1
2021-01-05T15:40:15.548322560+00:00,0
2021-01-05T15:40:15.548331520+00:00,1
2021-01-05T15:40:15.548349760+00:00,0
2021-01-05T15:40:15.548367840+00:00,1
2021-01-05T15:40:15.548376960+00:00,0
2021-01-05T15:40:15.548395040+00:00,1
2021-01-05T15:40:15.548413120+00:00,0
2021-01-05T15:40:15.548440320+00:00,1
2021-01-05T15:40:15.548449440+00:00,0
2021-01-05T15:40:15.548458560+00:00,1
2021-01-05T15:40:15.548467520+00:00,0
2021-01-05T15:40:15.548485760+00:00,1
2021-01-05T15:40:15.548494720+00:00,0
2021-01-05T15:40:15.548531040+00:00,1
2021-01-05T15:40:15.548540160+00:00,0
2021-01-05T15:40:15.548549280+00:00,1
2021-01-05T15:40:15.548558240+00:00,0
2021-01-05T15:40:15.548567360+00:00,1
2021-01-05T15:40:15.548594400+00:00,0
2021-01-05T15:40:15.548621600+00:00,1
2021-01-05T15:40:15.548630720+00:00,0
2021-01-05T15:40:15.548639840+00:00,1
2021-01-05T15:40:15.548648800+00:00,0
2021-01-05T15:40:15.548694240+00:00,1
2021-01-05T15:40:15.548712320+00:00,0
2021-01-05T15:40:15.548730560+00:00,1
2021-01-05T15:40:15.548739520+00:00,0
2021-01-05T15:40:15.548784960+00:00,1
2021-01-05T15:40:15.548803040+00:00,0
2021-01-05T15:40:15.548821280+00:00,1
2021-01-05T15:40:15.548830240+00:00,0
2021-01-05T15:40:15.548848320+00:00,1
2021-01-05T15:40:15.548866560+00:00,0
2021-01-05T15:40:15.548875520+00:00,1
2021-01-05T15:40:15.548893600+00:00,0
2021-01-05T15:40:15.548911840+00:00,1
2021-01-05T15:40:15.548920800+00:00,0
2021-01-05T15:40:15.548939040+00:00,1
2021-01-05T15:40:15.548957120+00:00,0
2021-01-05T15:40:15.548984320+00:00,1
2021-01-05T15:40:15.548993440+00:00,0
2021-01-05T15:40:15.549002560+00:00,1
2021-01-05T15:40:15.549011520+00:00,0
2021-01-05T15:40:15.549020640+00:00,1
2021-01-05T15:40:15.549029760+00:00,0
2021-01-05T15:40:15.549038720+00:00,1
2021-01-05T15:40:15.549047840+00:00,0
2021-01-05T15:40:15.549056960+00:00,1
2021-01-05T15:40:15.549065920+00:00,0
2021-01-05T15:40:15.549075040+00:00,1
2021-01-05T15:40:15.549084160+00:00,0
2021-01-05T15:40:15.549093120+00:00,1
2021-01-05T15:40:15.549102240+00:00,0
2021-01-05T15:40:15.549129440+00:00,1
2021-01-05T15:40:15.549138560+00:00,0
2021-01-05T15:40:15.549147520+00:00,1
2021-01-05T15:40:15.549156640+00:00,0
2021-01-05T15:40:15.549165760+00:00,1
2021-01-05T15:40:15.549174720+00:00,0
2021-01-05T15:40:15.549183840+00:00,1
2021-01-05T15:40:15.549192960+00:00,0
2021-01-05T15:40:15.549238240+00:00,1
2021-01-05T15:40:15.549256320+00:00,0
2021-01-05T15:40:15.549274560+00:00,1
2021-01-05T15:40:15.549283520+00:00,0
2021-01-05T15:40:15.549328800+00:00,1
2021-01-05T15:40:15.549347040+00:00,0
2021-01-05T15:40:15.549365120+00:00,1
2021-01-05T15:40:15.549374240+00:00,0
2021-01-05T15:40:15.549392320+00:00,1
2021-01-05T15:40:15.549410560+00:00,0
2021-01-05T15:40:15.549419680+00:00,1
2021-01-05T15:40:15.549437760+00:00,0
2021-01-05T15:40:15.549456000+00:00,1
2021-01-05T15:40:15.549464960+00:00,0
2021-01-05T15:40:15.549483200+00:00,1
2021-01-05T15:40:15.549492160+00:00,0
2021-01-05T15:40:15.549510240+00:00,1
2021-01-05T15:40:15.549528480+00:00,0
2021-01-05T15:40:15.549546560+00:00,1
2021-01-05T15:40:15.549555680+00:00,0
2021-01-05T15:40:15.549573760+00:00,1
2021-01-05T15:40:15.549582880+00:00,0
2021-01-05T15:40:15.549619040+00:00,1
2021-01-05T15:40:15.549628160+00:00,0
2021-01-05T15:40:15.549637280+00:00,1
2021-01-05T15:40:15.549646240+00:00,0
2021-01-05T15:40:15.549655360+00:00,1
2021-01-05T15:40:15.549682560+00:00,0
