Time [s],Channel 0
2020-12-22T23:00:46.224568960+00:00,1
2020-12-22T23:00:46.224577920+00:00,0
2020-12-22T23:00:46.224623360+00:00,1
2020-12-22T23:00:46.224641440+00:00,0
2020-12-22T23:00:46.224650560+00:00,1
2020-12-22T23:00:46.224659680+00:00,0
2020-12-22T23:00:46.224668640+00:00,1
2020-12-22T23:00:46.224713920+00:00,0
2020-12-22T23:00:46.224723040+00:00,1
2020-12-22T23:00:46.224732160+00:00,0
2020-12-22T23:00:46.224741120+00:00,1
2020-12-22T23:00:46.224759360+00:00,0
2020-12-22T23:00:46.224804640+00:00,1
2020-12-22T23:00:46.224822720+00:00,0
2020-12-22T23:00:46.224831840+00:00,1
2020-12-22T23:00:46.224840800+00:00,0
2020-12-22T23:00:46.224895200+00:00,1
2020-12-22T23:00:46.224913440+00:00,0
2020-12-22T23:00:46.224940640+00:00,1
2020-12-22T23:00:46.224985920+00:00,0
2020-12-22T23:00:46.224995040+00:00,1
2020-12-22T23:00:46.225004000+00:00,0
2020-12-22T23:00:46.225013120+00:00,1
2020-12-22T23:00:46.225022080+00:00,0
2020-12-22T23:00:46.225076480+00:00,1
2020-12-22T23:00:46.225094720+00:00,0
2020-12-22T23:00:46.225103680+00:00,1
2020-12-22T23:00:46.225167200+00:00,0
2020-12-22T23:00:46.225176320+00:00,1
2020-12-22T23:00:46.225185280+00:00,0
2020-12-22T23:00:46.225203520+00:00,1
2020-12-22T23:00:46.225221600+00:00,0
2020-12-22T23:00:46.225257760+00:00,1
2020-12-22T23:00:46.225276000+00:00,0
2020-12-22T23:00:46.225294080+00:00,1
2020-12-22T23:00:46.225312160+00:00,0
2020-12-22T23:00:46.225348480+00:00,1
2020-12-22T23:00:46.225366560+00:00,0
2020-12-22T23:00:46.225384640+00:00,1
2020-12-22T23:00:46.225402720+00:00,0
2020-12-22T23:00:46.225439040+00:00,1
2020-12-22T23:00:46.225457120+00:00,0
2020-12-22T23:00:46.225475200+00:00,1
2020-12-22T23:00:46.225484320+00:00,0
2020-12-22T23:00:46.225529600+00:00,1
2020-12-22T23:00:46.225547840+00:00,0
2020-12-22T23:00:46.225556800+00:00,1
2020-12-22T23:00:46.225565920+00:00,0
2020-12-22T23:00:46.225575040+00:00,1
2020-12-22T23:00:46.225620320+00:00,0
2020-12-22T23:00:46.225629440+00:00,1
2020-12-22T23:00:46.225638560+00:00,0
2020-12-22T23:00:46.225656640+00:00,1
2020-12-22T23:00:46.225665760+00:00,0
2020-12-22T23:00:46.225711040+00:00,1
2020-12-22T23:00:46.225729120+00:00,0
2020-12-22T23:00:46.225738240+00:00,1
2020-12-22T23:00:46.225747360+00:00,0
2020-12-22T23:00:46.225756320+00:00,1
2020-12-22T23:00:46.225801760+00:00,0
2020-12-22T23:00:46.225810720+00:00,1
2020-12-22T23:00:46.225819840+00:00,0
2020-12-22T23:00:46.225828960+00:00,1
2020-12-22T23:00:46.225847040+00:00,0
2020-12-22T23:00:46.225892320+00:00,1
2020-12-22T23:00:46.225910400+00:00,0
2020-12-22T23:00:46.225919520+00:00,1
2020-12-22T23:00:46.225928640+00:00,0
2020-12-22T23:00:46.225983040+00:00,1
2020-12-22T23:00:46.226001120+00:00,0
2020-12-22T23:00:46.226028320+00:00,1
2020-12-22T23:00:46.226073760+00:00,0
2020-12-22T23:00:46.226082720+00:00,1
2020-12-22T23:00:46.226091840+00:00,0
2020-12-22T23:00:46.226100960+00:00,1
2020-12-22T23:00:46.226109920+00:00,0
2020-12-22T23:00:46.226164320+00:00,1
2020-12-22T23:00:46.226182400+00:00,0
2020-12-22T23:00:46.226191520+00:00,1
2020-12-22T23:00:46.226255040+00:00,0
2020-12-22T23:00:46.226264000+00:00,1
2020-12-22T23:00:46.226273120+00:00,0
2020-12-22T23:00:46.226291200+00:00,1
2020-12-22T23:00:46.226309440+00:00,0
2020-12-22T23:00:46.226345600+00:00,1
2020-12-22T23:00:46.226363680+00:00,0
2020-12-22T23:00:46.226381920+00:00,1
2020-12-22T23:00:46.226400000+00:00,0
2020-12-22T23:00:46.226436320+00:00,1
2020-12-22T23:00:46.226454400+00:00,0
2020-12-22T23:00:46.226472480+00:00,1
2020-12-22T23:00:46.226490720+00:00,0
2020-12-22T23:00:46.226526880+00:00,1
2020-12-22T23:00:46.226545120+00:00,0
2020-12-22T23:00:46.226563200+00:00,1
2020-12-22T23:00:46.226572320+00:00,0
2020-12-22T23:00:46.226617600+00:00,1
2020-12-22T23:00:46.226635680+00:00,0
2020-12-22T23:00:46.226644800+00:00,1
2020-12-22T23:00:46.226653760+00:00,0
2020-12-22T23:00:46.226662880+00:00,1
2020-12-22T23:00:46.226708160+00:00,0
2020-12-22T23:00:46.226717280+00:00,1
2020-12-22T23:00:46.226726400+00:00,0
2020-12-22T23:00:46.226744480+00:00,1
2020-12-22T23:00:46.226753440+00:00,0
2020-12-22T23:00:46.226798880+00:00,1
2020-12-22T23:00:46.226816960+00:00,0
2020-12-22T23:00:46.226826080+00:00,1
2020-12-22T23:00:46.226835040+00:00,0
2020-12-22T23:00:46.226844160+00:00,1
2020-12-22T23:00:46.226889440+00:00,0
2020-12-22T23:00:46.226898560+00:00,1
2020-12-22T23:00:46.226907520+00:00,0
2020-12-22T23:00:46.226925760+00:00,1
2020-12-22T23:00:46.226934720+00:00,0
2020-12-22T23:00:46.226980160+00:00,1
2020-12-22T23:00:46.226998240+00:00,0
2020-12-22T23:00:46.227007200+00:00,1
2020-12-22T23:00:46.227016320+00:00,0
2020-12-22T23:00:46.227025280+00:00,1
2020-12-22T23:00:46.227070720+00:00,0
2020-12-22T23:00:46.227079680+00:00,1
2020-12-22T23:00:46.227088800+00:00,0
2020-12-22T23:00:46.227097920+00:00,1
2020-12-22T23:00:46.227116000+00:00,0
2020-12-22T23:00:46.227161280+00:00,1
2020-12-22T23:00:46.227179360+00:00,0
2020-12-22T23:00:46.227188480+00:00,1
2020-12-22T23:00:46.227197600+00:00,0
2020-12-22T23:00:46.227252000+00:00,1
2020-12-22T23:00:46.227270080+00:00,0
2020-12-22T23:00:46.227297280+00:00,1
2020-12-22T23:00:46.227342560+00:00,0
2020-12-22T23:00:46.227351680+00:00,1
2020-12-22T23:00:46.227360800+00:00,0
2020-12-22T23:00:46.227369760+00:00,1
2020-12-22T23:00:46.227378880+00:00,0
2020-12-22T23:00:46.227433280+00:00,1
2020-12-22T23:00:46.227451360+00:00,0
2020-12-22T23:00:46.227460480+00:00,1
2020-12-22T23:00:46.227524000+00:00,0
2020-12-22T23:00:46.227532960+00:00,1
2020-12-22T23:00:46.227542080+00:00,0
2020-12-22T23:00:46.227560160+00:00,1
2020-12-22T23:00:46.227578400+00:00,0
2020-12-22T23:00:46.227614560+00:00,1
2020-12-22T23:00:46.227632640+00:00,0
2020-12-22T23:00:46.227650880+00:00,1
2020-12-22T23:00:46.227668960+00:00,0
2020-12-22T23:00:46.227705120+00:00,1
2020-12-22T23:00:46.227723360+00:00,0
2020-12-22T23:00:46.227741440+00:00,1
2020-12-22T23:00:46.227750560+00:00,0
2020-12-22T23:00:46.227795840+00:00,1
2020-12-22T23:00:46.227813920+00:00,0
2020-12-22T23:00:46.227886400+00:00,1
2020-12-22T23:00:46.227904640+00:00,0
2020-12-22T23:00:46.227913600+00:00,1
2020-12-22T23:00:46.227931840+00:00,0
2020-12-22T23:00:46.227940800+00:00,1
2020-12-22T23:00:46.227977120+00:00,0
2020-12-22T23:00:46.227986080+00:00,1
2020-12-22T23:00:46.227995200+00:00,0
2020-12-22T23:00:46.228004320+00:00,1
2020-12-22T23:00:46.228067680+00:00,0
2020-12-22T23:00:46.228076800+00:00,1
2020-12-22T23:00:46.228085760+00:00,0
2020-12-22T23:00:46.228104000+00:00,1
2020-12-22T23:00:46.228122080+00:00,0
2020-12-22T23:00:46.228158240+00:00,1
2020-12-22T23:00:46.228176480+00:00,0
2020-12-22T23:00:46.228194560+00:00,1
2020-12-22T23:00:46.228212640+00:00,0
2020-12-22T23:00:46.228248960+00:00,1
2020-12-22T23:00:46.228267040+00:00,0
2020-12-22T23:00:46.228285280+00:00,1
2020-12-22T23:00:46.228294240+00:00,0
2020-12-22T23:00:46.228339680+00:00,1
2020-12-22T23:00:46.228357760+00:00,0
2020-12-22T23:00:46.228366880+00:00,1
2020-12-22T23:00:46.228375840+00:00,0
2020-12-22T23:00:46.228384960+00:00,1
2020-12-22T23:00:46.228430240+00:00,0
2020-12-22T23:00:46.228439360+00:00,1
2020-12-22T23:00:46.228448320+00:00,0
2020-12-22T23:00:46.228466560+00:00,1
2020-12-22T23:00:46.228475520+00:00,0
2020-12-22T23:00:46.228520960+00:00,1
2020-12-22T23:00:46.228539040+00:00,0
2020-12-22T23:00:46.228548000+00:00,1
2020-12-22T23:00:46.228557120+00:00,0
2020-12-22T23:00:46.228566240+00:00,1
2020-12-22T23:00:46.228611520+00:00,0
2020-12-22T23:00:46.228620640+00:00,1
2020-12-22T23:00:46.228629600+00:00,0
2020-12-22T23:00:46.228647840+00:00,1
2020-12-22T23:00:46.228656800+00:00,0
2020-12-22T23:00:46.228702240+00:00,1
2020-12-22T23:00:46.228720320+00:00,0
2020-12-22T23:00:46.228729440+00:00,1
2020-12-22T23:00:46.228738400+00:00,0
2020-12-22T23:00:46.228747520+00:00,1
2020-12-22T23:00:46.228792800+00:00,0
2020-12-22T23:00:46.228801920+00:00,1
2020-12-22T23:00:46.228810880+00:00,0
2020-12-22T23:00:46.228820000+00:00,1
2020-12-22T23:00:46.228838080+00:00,0
2020-12-22T23:00:46.228883520+00:00,1
2020-12-22T23:00:46.228901600+00:00,0
2020-12-22T23:00:46.228910720+00:00,1
2020-12-22T23:00:46.228919680+00:00,0
2020-12-22T23:00:46.228974080+00:00,1
2020-12-22T23:00:46.228992160+00:00,0
2020-12-22T23:00:46.229019360+00:00,1
2020-12-22T23:00:46.229064640+00:00,0
2020-12-22T23:00:46.229073760+00:00,1
2020-12-22T23:00:46.229082880+00:00,0
2020-12-22T23:00:46.229091840+00:00,1
2020-12-22T23:00:46.229100960+00:00,0
2020-12-22T23:00:46.229155360+00:00,1
2020-12-22T23:00:46.229173600+00:00,0
2020-12-22T23:00:46.229182720+00:00,1
2020-12-22T23:00:46.229246080+00:00,0
2020-12-22T23:00:46.229255200+00:00,1
2020-12-22T23:00:46.229264160+00:00,0
2020-12-22T23:00:46.229282400+00:00,1
2020-12-22T23:00:46.229300480+00:00,0
2020-12-22T23:00:46.229336800+00:00,1
2020-12-22T23:00:46.229354880+00:00,0
2020-12-22T23:00:46.229372960+00:00,1
2020-12-22T23:00:46.229391200+00:00,0
2020-12-22T23:00:46.229427360+00:00,1
2020-12-22T23:00:46.229445440+00:00,0
2020-12-22T23:00:46.229463680+00:00,1
2020-12-22T23:00:46.229481760+00:00,0
2020-12-22T23:00:46.229518080+00:00,1
2020-12-22T23:00:46.229536160+00:00,0
2020-12-22T23:00:46.229554240+00:00,1
2020-12-22T23:00:46.229563360+00:00,0
2020-12-22T23:00:46.229608640+00:00,1
2020-12-22T23:00:46.229626720+00:00,0
2020-12-22T23:00:46.229635840+00:00,1
2020-12-22T23:00:46.229644960+00:00,0
2020-12-22T23:00:46.229653920+00:00,1
2020-12-22T23:00:46.229699360+00:00,0
2020-12-22T23:00:46.229708320+00:00,1
2020-12-22T23:00:46.229717440+00:00,0
2020-12-22T23:00:46.229735520+00:00,1
2020-12-22T23:00:46.229744640+00:00,0
2020-12-22T23:00:46.229789920+00:00,1
2020-12-22T23:00:46.229808000+00:00,0
2020-12-22T23:00:46.229817120+00:00,1
2020-12-22T23:00:46.229826240+00:00,0
2020-12-22T23:00:46.229835360+00:00,1
2020-12-22T23:00:46.229880640+00:00,0
2020-12-22T23:00:46.229889760+00:00,1
2020-12-22T23:00:46.229898720+00:00,0
2020-12-22T23:00:46.229907840+00:00,1
2020-12-22T23:00:46.229925920+00:00,0
2020-12-22T23:00:46.229971360+00:00,1
2020-12-22T23:00:46.229989440+00:00,0
2020-12-22T23:00:46.229998560+00:00,1
2020-12-22T23:00:46.230007520+00:00,0
2020-12-22T23:00:46.230061920+00:00,1
2020-12-22T23:00:46.230080160+00:00,0
2020-12-22T23:00:46.230107360+00:00,1
2020-12-22T23:00:46.230152640+00:00,0
2020-12-22T23:00:46.230161760+00:00,1
2020-12-22T23:00:46.230170720+00:00,0
2020-12-22T23:00:46.230179840+00:00,1
2020-12-22T23:00:46.230188960+00:00,0
2020-12-22T23:00:46.230243360+00:00,1
2020-12-22T23:00:46.230261440+00:00,0
2020-12-22T23:00:46.230270560+00:00,1
2020-12-22T23:00:46.230333920+00:00,0
2020-12-22T23:00:46.230343040+00:00,1
2020-12-22T23:00:46.230352000+00:00,0
2020-12-22T23:00:46.230370240+00:00,1
2020-12-22T23:00:46.230388320+00:00,0
2020-12-22T23:00:46.230424640+00:00,1
2020-12-22T23:00:46.230442720+00:00,0
2020-12-22T23:00:46.230460800+00:00,1
2020-12-22T23:00:46.230479040+00:00,0
2020-12-22T23:00:46.230515200+00:00,1
2020-12-22T23:00:46.230533440+00:00,0
2020-12-22T23:00:46.230551520+00:00,1
2020-12-22T23:00:46.230569600+00:00,0
2020-12-22T23:00:46.230606080+00:00,1
2020-12-22T23:00:46.230624160+00:00,0
2020-12-22T23:00:46.230642240+00:00,1
2020-12-22T23:00:46.230651360+00:00,0
2020-12-22T23:00:46.230696640+00:00,1
2020-12-22T23:00:46.230714720+00:00,0
2020-12-22T23:00:46.230723840+00:00,1
2020-12-22T23:00:46.230732960+00:00,0
2020-12-22T23:00:46.230741920+00:00,1
2020-12-22T23:00:46.230787360+00:00,0
2020-12-22T23:00:46.230796320+00:00,1
2020-12-22T23:00:46.230805440+00:00,0
2020-12-22T23:00:46.230823520+00:00,1
2020-12-22T23:00:46.230832640+00:00,0
2020-12-22T23:00:46.230877920+00:00,1
2020-12-22T23:00:46.230896000+00:00,0
2020-12-22T23:00:46.230905120+00:00,1
2020-12-22T23:00:46.230914240+00:00,0
2020-12-22T23:00:46.230923200+00:00,1
2020-12-22T23:00:46.230968480+00:00,0
2020-12-22T23:00:46.230977600+00:00,1
2020-12-22T23:00:46.230986720+00:00,0
2020-12-22T23:00:46.230995680+00:00,1
2020-12-22T23:00:46.231013920+00:00,0
2020-12-22T23:00:46.231059200+00:00,1
2020-12-22T23:00:46.231077280+00:00,0
2020-12-22T23:00:46.231086400+00:00,1
2020-12-22T23:00:46.231095360+00:00,0
2020-12-22T23:00:46.231149760+00:00,1
2020-12-22T23:00:46.231167840+00:00,0
2020-12-22T23:00:46.231195040+00:00,1
2020-12-22T23:00:46.231240480+00:00,0
2020-12-22T23:00:46.231249440+00:00,1
2020-12-22T23:00:46.231258560+00:00,0
2020-12-22T23:00:46.231267680+00:00,1
2020-12-22T23:00:46.231276640+00:00,0
2020-12-22T23:00:46.231331040+00:00,1
2020-12-22T23:00:46.231349280+00:00,0
2020-12-22T23:00:46.231358240+00:00,1
2020-12-22T23:00:46.231421760+00:00,0
2020-12-22T23:00:46.231430880+00:00,1
2020-12-22T23:00:46.231439840+00:00,0
2020-12-22T23:00:46.231457920+00:00,1
2020-12-22T23:00:46.231476160+00:00,0
2020-12-22T23:00:46.231512480+00:00,1
2020-12-22T23:00:46.231530560+00:00,0
2020-12-22T23:00:46.231548800+00:00,1
2020-12-22T23:00:46.231566880+00:00,0
2020-12-22T23:00:46.231603040+00:00,1
2020-12-22T23:00:46.231621280+00:00,0
2020-12-22T23:00:46.231639360+00:00,1
2020-12-22T23:00:46.231648320+00:00,0
2020-12-22T23:00:46.231693760+00:00,1
2020-12-22T23:00:46.231711840+00:00,0
2020-12-22T23:00:46.231720960+00:00,1
2020-12-22T23:00:46.231729920+00:00,0
2020-12-22T23:00:46.231784320+00:00,1
2020-12-22T23:00:46.231802400+00:00,0
2020-12-22T23:00:46.231811520+00:00,1
2020-12-22T23:00:46.231875040+00:00,0
2020-12-22T23:00:46.231884160+00:00,1
2020-12-22T23:00:46.231893120+00:00,0
2020-12-22T23:00:46.231911360+00:00,1
2020-12-22T23:00:46.231929440+00:00,0
2020-12-22T23:00:46.231965760+00:00,1
2020-12-22T23:00:46.231983840+00:00,0
2020-12-22T23:00:46.232001920+00:00,1
2020-12-22T23:00:46.232020160+00:00,0
2020-12-22T23:00:46.232056320+00:00,1
2020-12-22T23:00:46.232074400+00:00,0
2020-12-22T23:00:46.232092640+00:00,1
2020-12-22T23:00:46.232110720+00:00,0
2020-12-22T23:00:46.232147040+00:00,1
2020-12-22T23:00:46.232165120+00:00,0
2020-12-22T23:00:46.232183200+00:00,1
2020-12-22T23:00:46.232192320+00:00,0
2020-12-22T23:00:46.232237600+00:00,1
2020-12-22T23:00:46.232255680+00:00,0
2020-12-22T23:00:46.232264800+00:00,1
2020-12-22T23:00:46.232273920+00:00,0
2020-12-22T23:00:46.232282880+00:00,1
2020-12-22T23:00:46.232328320+00:00,0
2020-12-22T23:00:46.232337280+00:00,1
2020-12-22T23:00:46.232346400+00:00,0
2020-12-22T23:00:46.232364480+00:00,1
2020-12-22T23:00:46.232373600+00:00,0
2020-12-22T23:00:46.232418880+00:00,1
2020-12-22T23:00:46.232436960+00:00,0
2020-12-22T23:00:46.232446080+00:00,1
2020-12-22T23:00:46.232455200+00:00,0
2020-12-22T23:00:46.232464160+00:00,1
2020-12-22T23:00:46.232509600+00:00,0
2020-12-22T23:00:46.232518560+00:00,1
2020-12-22T23:00:46.232527680+00:00,0
2020-12-22T23:00:46.232545760+00:00,1
2020-12-22T23:00:46.232554880+00:00,0
2020-12-22T23:00:46.232600160+00:00,1
2020-12-22T23:00:46.232618400+00:00,0
2020-12-22T23:00:46.232627360+00:00,1
2020-12-22T23:00:46.232636480+00:00,0
2020-12-22T23:00:46.232645600+00:00,1
2020-12-22T23:00:46.232690880+00:00,0
2020-12-22T23:00:46.232700000+00:00,1
2020-12-22T23:00:46.232708960+00:00,0
2020-12-22T23:00:46.232718080+00:00,1
2020-12-22T23:00:46.232736160+00:00,0
2020-12-22T23:00:46.232781440+00:00,1
2020-12-22T23:00:46.232799680+00:00,0
2020-12-22T23:00:46.232808640+00:00,1
2020-12-22T23:00:46.232817760+00:00,0
2020-12-22T23:00:46.232872160+00:00,1
2020-12-22T23:00:46.232890240+00:00,0
2020-12-22T23:00:46.232917440+00:00,1
2020-12-22T23:00:46.232962720+00:00,0
2020-12-22T23:00:46.232971840+00:00,1
2020-12-22T23:00:46.232980960+00:00,0
2020-12-22T23:00:46.232989920+00:00,1
2020-12-22T23:00:46.232999040+00:00,0
2020-12-22T23:00:46.233053440+00:00,1
2020-12-22T23:00:46.233071520+00:00,0
2020-12-22T23:00:46.233080640+00:00,1
2020-12-22T23:00:46.233144160+00:00,0
2020-12-22T23:00:46.233153120+00:00,1
2020-12-22T23:00:46.233162240+00:00,0
2020-12-22T23:00:46.233180480+00:00,1
2020-12-22T23:00:46.233198560+00:00,0
2020-12-22T23:00:46.233234720+00:00,1
2020-12-22T23:00:46.233252960+00:00,0
2020-12-22T23:00:46.233271040+00:00,1
2020-12-22T23:00:46.233289120+00:00,0
2020-12-22T23:00:46.233325440+00:00,1
2020-12-22T23:00:46.233343520+00:00,0
2020-12-22T23:00:46.233361760+00:00,1
2020-12-22T23:00:46.233379840+00:00,0
2020-12-22T23:00:46.233416160+00:00,1
2020-12-22T23:00:46.233434240+00:00,0
2020-12-22T23:00:46.233452320+00:00,1
2020-12-22T23:00:46.233461440+00:00,0
2020-12-22T23:00:46.233506720+00:00,1
2020-12-22T23:00:46.233524800+00:00,0
2020-12-22T23:00:46.233533920+00:00,1
2020-12-22T23:00:46.233543040+00:00,0
2020-12-22T23:00:46.233552000+00:00,1
2020-12-22T23:00:46.233597280+00:00,0
2020-12-22T23:00:46.233606400+00:00,1
2020-12-22T23:00:46.233615520+00:00,0
2020-12-22T23:00:46.233633600+00:00,1
2020-12-22T23:00:46.233642720+00:00,0
2020-12-22T23:00:46.233688000+00:00,1
2020-12-22T23:00:46.233706080+00:00,0
2020-12-22T23:00:46.233715200+00:00,1
2020-12-22T23:00:46.233724160+00:00,0
2020-12-22T23:00:46.233733280+00:00,1
2020-12-22T23:00:46.233778560+00:00,0
2020-12-22T23:00:46.233787680+00:00,1
2020-12-22T23:00:46.233796800+00:00,0
2020-12-22T23:00:46.233805760+00:00,1
2020-12-22T23:00:46.233824000+00:00,0
2020-12-22T23:00:46.233869280+00:00,1
2020-12-22T23:00:46.233887360+00:00,0
2020-12-22T23:00:46.233896480+00:00,1
2020-12-22T23:00:46.233905440+00:00,0
2020-12-22T23:00:46.233959840+00:00,1
2020-12-22T23:00:46.233978080+00:00,0
2020-12-22T23:00:46.234005280+00:00,1
2020-12-22T23:00:46.234050560+00:00,0
2020-12-22T23:00:46.234059680+00:00,1
2020-12-22T23:00:46.234068640+00:00,0
2020-12-22T23:00:46.234077760+00:00,1
2020-12-22T23:00:46.234086880+00:00,0
2020-12-22T23:00:46.234141280+00:00,1
2020-12-22T23:00:46.234159360+00:00,0
2020-12-22T23:00:46.234168480+00:00,1
2020-12-22T23:00:46.234231840+00:00,0
2020-12-22T23:00:46.234240960+00:00,1
2020-12-22T23:00:46.234250080+00:00,0
2020-12-22T23:00:46.234268160+00:00,1
2020-12-22T23:00:46.234286240+00:00,0
2020-12-22T23:00:46.234322560+00:00,1
2020-12-22T23:00:46.234340640+00:00,0
2020-12-22T23:00:46.234358880+00:00,1
2020-12-22T23:00:46.234376960+00:00,0
2020-12-22T23:00:46.234413280+00:00,1
2020-12-22T23:00:46.234431360+00:00,0
2020-12-22T23:00:46.234449440+00:00,1
2020-12-22T23:00:46.234467520+00:00,0
2020-12-22T23:00:46.234503840+00:00,1
2020-12-22T23:00:46.234521920+00:00,0
2020-12-22T23:00:46.234540160+00:00,1
2020-12-22T23:00:46.234549120+00:00,0
2020-12-22T23:00:46.234594560+00:00,1
2020-12-22T23:00:46.234612640+00:00,0
2020-12-22T23:00:46.234621600+00:00,1
2020-12-22T23:00:46.234630720+00:00,0
2020-12-22T23:00:46.234639840+00:00,1
2020-12-22T23:00:46.234685120+00:00,0
2020-12-22T23:00:46.234694240+00:00,1
2020-12-22T23:00:46.234703200+00:00,0
2020-12-22T23:00:46.234721440+00:00,1
2020-12-22T23:00:46.234730400+00:00,0
2020-12-22T23:00:46.234775840+00:00,1
2020-12-22T23:00:46.234793920+00:00,0
2020-12-22T23:00:46.234802880+00:00,1
2020-12-22T23:00:46.234812000+00:00,0
2020-12-22T23:00:46.234821120+00:00,1
2020-12-22T23:00:46.234866400+00:00,0
2020-12-22T23:00:46.234875520+00:00,1
2020-12-22T23:00:46.234884480+00:00,0
2020-12-22T23:00:46.234902720+00:00,1
2020-12-22T23:00:46.234911680+00:00,0
2020-12-22T23:00:46.234957120+00:00,1
2020-12-22T23:00:46.234975200+00:00,0
2020-12-22T23:00:46.234984320+00:00,1
2020-12-22T23:00:46.234993280+00:00,0
2020-12-22T23:00:46.235002400+00:00,1
2020-12-22T23:00:46.235047680+00:00,0
2020-12-22T23:00:46.235056640+00:00,1
2020-12-22T23:00:46.235065760+00:00,0
2020-12-22T23:00:46.235074880+00:00,1
2020-12-22T23:00:46.235092960+00:00,0
2020-12-22T23:00:46.235138240+00:00,1
2020-12-22T23:00:46.235156320+00:00,0
2020-12-22T23:00:46.235165440+00:00,1
2020-12-22T23:00:46.235174560+00:00,0
2020-12-22T23:00:46.235228960+00:00,1
2020-12-22T23:00:46.235247040+00:00,0
2020-12-22T23:00:46.235274240+00:00,1
2020-12-22T23:00:46.235319520+00:00,0
2020-12-22T23:00:46.235328640+00:00,1
2020-12-22T23:00:46.235337600+00:00,0
2020-12-22T23:00:46.235346720+00:00,1
2020-12-22T23:00:46.235355840+00:00,0
2020-12-22T23:00:46.235410240+00:00,1
2020-12-22T23:00:46.235428320+00:00,0
2020-12-22T23:00:46.235437440+00:00,1
2020-12-22T23:00:46.235500800+00:00,0
2020-12-22T23:00:46.235509920+00:00,1
2020-12-22T23:00:46.235518880+00:00,0
2020-12-22T23:00:46.235537120+00:00,1
2020-12-22T23:00:46.235555200+00:00,0
2020-12-22T23:00:46.235591520+00:00,1
2020-12-22T23:00:46.235609600+00:00,0
2020-12-22T23:00:46.235627680+00:00,1
2020-12-22T23:00:46.235645760+00:00,0
2020-12-22T23:00:46.235682080+00:00,1
2020-12-22T23:00:46.235700160+00:00,0
2020-12-22T23:00:46.235718400+00:00,1
2020-12-22T23:00:46.235736480+00:00,0
2020-12-22T23:00:46.235772800+00:00,1
2020-12-22T23:00:46.235790880+00:00,0
2020-12-22T23:00:46.235808960+00:00,1
2020-12-22T23:00:46.235818080+00:00,0
2020-12-22T23:00:46.235863360+00:00,1
2020-12-22T23:00:46.235881600+00:00,0
2020-12-22T23:00:46.235890560+00:00,1
2020-12-22T23:00:46.235899680+00:00,0
2020-12-22T23:00:46.235908800+00:00,1
2020-12-22T23:00:46.235954080+00:00,0
2020-12-22T23:00:46.235963200+00:00,1
2020-12-22T23:00:46.235972160+00:00,0
2020-12-22T23:00:46.235990400+00:00,1
2020-12-22T23:00:46.235999360+00:00,0
2020-12-22T23:00:46.236044800+00:00,1
2020-12-22T23:00:46.236062880+00:00,0
2020-12-22T23:00:46.236072000+00:00,1
2020-12-22T23:00:46.236080960+00:00,0
2020-12-22T23:00:46.236090080+00:00,1
2020-12-22T23:00:46.236135360+00:00,0
2020-12-22T23:00:46.236144480+00:00,1
2020-12-22T23:00:46.236153600+00:00,0
2020-12-22T23:00:46.236171680+00:00,1
2020-12-22T23:00:46.236180800+00:00,0
2020-12-22T23:00:46.236226080+00:00,1
2020-12-22T23:00:46.236244320+00:00,0
2020-12-22T23:00:46.236253280+00:00,1
2020-12-22T23:00:46.236262400+00:00,0
2020-12-22T23:00:46.236271520+00:00,1
2020-12-22T23:00:46.236316800+00:00,0
2020-12-22T23:00:46.236325920+00:00,1
2020-12-22T23:00:46.236335040+00:00,0
2020-12-22T23:00:46.236344000+00:00,1
2020-12-22T23:00:46.236362240+00:00,0
2020-12-22T23:00:46.236407520+00:00,1
2020-12-22T23:00:46.236425600+00:00,0
2020-12-22T23:00:46.236434720+00:00,1
2020-12-22T23:00:46.236443840+00:00,0
2020-12-22T23:00:46.236498240+00:00,1
2020-12-22T23:00:46.236516320+00:00,0
2020-12-22T23:00:46.236543520+00:00,1
2020-12-22T23:00:46.236588800+00:00,0
2020-12-22T23:00:46.236597920+00:00,1
2020-12-22T23:00:46.236607040+00:00,0
2020-12-22T23:00:46.236616000+00:00,1
2020-12-22T23:00:46.236625120+00:00,0
2020-12-22T23:00:46.236679520+00:00,1
2020-12-22T23:00:46.236697600+00:00,0
2020-12-22T23:00:46.236706720+00:00,1
2020-12-22T23:00:46.236770240+00:00,0
2020-12-22T23:00:46.236779200+00:00,1
2020-12-22T23:00:46.236788320+00:00,0
2020-12-22T23:00:46.236806400+00:00,1
2020-12-22T23:00:46.236824640+00:00,0
2020-12-22T23:00:46.236860800+00:00,1
2020-12-22T23:00:46.236878880+00:00,0
2020-12-22T23:00:46.236897120+00:00,1
2020-12-22T23:00:46.236915200+00:00,0
2020-12-22T23:00:46.236951520+00:00,1
2020-12-22T23:00:46.236969600+00:00,0
2020-12-22T23:00:46.236987840+00:00,1
2020-12-22T23:00:46.237005920+00:00,0
2020-12-22T23:00:46.237042080+00:00,1
2020-12-22T23:00:46.237060320+00:00,0
2020-12-22T23:00:46.237078400+00:00,1
2020-12-22T23:00:46.237087520+00:00,0
2020-12-22T23:00:46.237132800+00:00,1
2020-12-22T23:00:46.237151040+00:00,0
2020-12-22T23:00:46.237160000+00:00,1
2020-12-22T23:00:46.237169120+00:00,0
2020-12-22T23:00:46.237178240+00:00,1
2020-12-22T23:00:46.237223520+00:00,0
